early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,78.34,82.0,early_transition,61.8,bullish_above_signal_proxy,100.0,55.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
856,EEX,EMERALD HOLDING INC,RUSSELL2000,Communication,47.67,72.0,confirmed_bullish_trend,25.0,bearish_proxy,44.49,43.15,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
857,MMI,MARCUS & MILLICHAP INC,RUSSELL2000,Real Estate,47.59,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,50.01,44.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
858,SMTI,SANARA MEDTECH INC,NASDAQ+RUSSELL2000,Health Care,47.49,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,49.26,45.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
859,ARHS,ARHAUS INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,47.46,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,81.27,50.5,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
860,IRT,INDEPENDENCE REALTY INC,RUSSELL2000,Real Estate,47.42,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,49.48,44.15,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
861,PALI,PALISADE BIO INC,NASDAQ+RUSSELL2000,Health Care,47.29,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,48.65,44.98,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
862,ALCO,ALICO INC,NASDAQ+RUSSELL2000,Consumer Staples,47.22,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,48.42,44.93,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
863,INSW,INTERNATIONAL SEAWAYS INC,RUSSELL2000,Energy,47.17,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,48.73,44.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
864,GNK,GENCO SHIPPING AND TRADING LTD,RUSSELL2000,Industrials,47.16,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,48.71,43.99,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
865,TVTX,TRAVERE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,47.08,72.0,confirmed_bullish_trend,22.75,bearish_proxy,75.4,50.33,10.38,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
866,FLXS,FLEXSTEEL INDUSTRIES INC,NASDAQ+RUSSELL2000,Consumer Discretionary,47.01,35.0,mixed_sideways,25.0,bearish_proxy,76.12,49.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
867,OTTR,OTTER TAIL CORP,NASDAQ+RUSSELL2000,Utilities,46.92,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,47.51,44.75,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
868,MRTN,MARTEN TRANSPORT LTD,NASDAQ+RUSSELL2000,Industrials,46.77,72.0,confirmed_bullish_trend,25.0,bearish_proxy,41.78,42.61,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
869,STUB,STUBHUB HOLDINGS INC CLASS A,RUSSELL2000,Communication,46.75,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,79.13,50.08,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
870,RXO,RXO INC,RUSSELL2000,Industrials,46.68,72.0,confirmed_bullish_trend,25.0,bearish_proxy,41.48,42.55,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
871,PAYO,PAYONEER GLOBAL INC,NASDAQ+RUSSELL2000,Financials,46.62,72.0,confirmed_bullish_trend,22.75,bearish_proxy,90.4,52.33,15.63,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 3.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
872,XPOF,XPONENTIAL FITNESS INC CLASS A,RUSSELL2000,Consumer Discretionary,46.55,35.0,mixed_sideways,25.0,bearish_proxy,74.75,49.2,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
873,FTK,FLOTEK INDUSTRIES INC,RUSSELL2000,Materials,46.52,72.0,confirmed_bullish_trend,25.0,bearish_proxy,41.0,42.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
874,CVGI,COMMERCIAL VEHICLE GROUP INC,NASDAQ+RUSSELL2000,Industrials,46.45,35.0,mixed_sideways,71.8,fresh_below_zero_cross_proxy,38.96,42.04,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
875,APAM,ARTISAN PARTNERS ASSET MANAGEMENT,RUSSELL2000,Financials,46.24,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,55.0,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
876,AURA,AURA BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,46.22,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,54.48,46.15,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
877,DRUG,BRIGHT MINDS BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,46.21,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,54.47,46.14,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
878,PRG,PROG HOLDINGS INC,RUSSELL2000,Financials,46.21,35.0,mixed_sideways,25.0,bearish_proxy,73.69,48.99,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
879,GOLF,ACUSHNET HOLDINGS CORP,RUSSELL2000,Consumer Discretionary,46.18,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,77.39,49.73,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
880,WEN,WENDYS,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,46.0,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,45.2,43.29,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
881,BAND,BANDWIDTH INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Communication,45.83,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,53.91,45.03,13.58,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.9 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
882,HTLD,HEARTLAND EXPRESS INC,NASDAQ+RUSSELL2000,Industrials,45.73,72.0,confirmed_bullish_trend,25.0,bearish_proxy,38.63,41.98,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
883,UCTT,ULTRA CLEAN HOLDINGS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,45.57,35.0,mixed_sideways,25.0,bearish_proxy,71.77,48.6,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
884,CNMD,CONMED CORP,RUSSELL2000,Health Care,45.47,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,52.23,45.7,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
885,VSAT,VIASAT INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,45.34,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,43.2,42.89,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
886,AIR,AAR CORP,RUSSELL2000,Industrials,45.34,35.0,mixed_sideways,25.0,bearish_proxy,71.07,48.46,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
887,MAMA,MAMAS CREATIONS INC,NASDAQ+RUSSELL2000,Consumer Staples,45.28,35.0,mixed_sideways,25.0,bearish_proxy,70.43,49.34,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
888,TNGX,TANGO THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,45.23,72.0,confirmed_bullish_trend,25.0,bearish_proxy,36.65,42.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
889,ARCB,ARCBEST CORP,NASDAQ+RUSSELL2000,Industrials,45.11,72.0,confirmed_bullish_trend,25.0,bearish_proxy,36.73,41.6,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
890,MITK,MITEK SYSTEMS INC,NASDAQ+RUSSELL2000,Information Technology,45.04,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,73.94,49.04,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
891,ACH,ACCENDRA HEALTH INC,RUSSELL2000,Health Care,45.02,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,73.43,49.94,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
892,SB,SAFE BULKERS INC,RUSSELL2000,Industrials,44.95,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,51.11,44.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
893,WRLD,WORLD ACCEPTANCE CORP,NASDAQ+RUSSELL2000,Financials,44.9,35.0,mixed_sideways,25.0,bearish_proxy,69.74,48.2,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
894,BRCB,BLACK ROCK COFFEE BAR INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,44.84,15.0,bearish_transition,49.8,bullish_below_zero_proxy,68.94,48.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
895,ITIC,INVESTORS TITLE,NASDAQ+RUSSELL2000,Financials,44.7,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,72.92,48.83,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
896,NWL,NEWELL BRANDS INC,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,44.58,35.0,mixed_sideways,25.0,bearish_proxy,68.77,48.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
897,BTSG,BRIGHTSPRING HEALTH SERVICES INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,44.52,72.0,confirmed_bullish_trend,22.75,bearish_proxy,73.33,49.92,12.25,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
898,FTDR,FRONTDOOR INC,NASDAQ+RUSSELL2000,Consumer Discretionary,44.47,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,72.23,48.7,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
899,GCBC,GREENE COUNTY BANCORP INC,NASDAQ+RUSSELL2000,Financials,44.4,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,72.0,48.65,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
900,MATV,MATIV HOLDINGS INC,RUSSELL2000,Materials,44.29,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,50.61,44.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
901,VTOL,BRISTOW GROUP INC,RUSSELL2000,Energy,44.27,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,49.03,44.06,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
902,HSHP,HIMALAYA SHIPPING LTD,RUSSELL2000,Industrials,44.21,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,48.87,44.02,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
903,PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,44.2,35.0,mixed_sideways,25.0,bearish_proxy,67.6,47.77,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
904,CCS,CENTURY COMMUNITIES INC,RUSSELL2000,Consumer Discretionary,44.16,35.0,mixed_sideways,25.0,bearish_proxy,67.49,47.75,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
905,AMBP,ARDAGH METAL PACKAGING SA,RUSSELL2000,Materials,44.09,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,71.08,48.47,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
906,YOU,CLEAR SECURE INC CLASS A,RUSSELL2000,Information Technology,44.09,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,48.5,43.95,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
907,TXNM,TXNM ENERGY INC,RUSSELL2000,Utilities,44.07,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,49.51,45.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
908,GOOD,GLADSTONE COMMERCIAL REIT CORP,NASDAQ+RUSSELL2000,Real Estate,44.02,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,48.29,43.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
909,LOCO,EL POLLO LOCO INC,NASDAQ+RUSSELL2000,Consumer Discretionary,43.83,35.0,mixed_sideways,25.0,bearish_proxy,66.5,47.55,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
910,MTRN,MATERION CORP,RUSSELL2000,Materials,43.77,35.0,mixed_sideways,25.0,bearish_proxy,66.32,47.51,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
911,BOBS,BOBS DISCOUNT FURNITURE INC,RUSSELL2000,Consumer Discretionary,43.68,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,69.81,48.21,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
912,GHM,GRAHAM CORP,RUSSELL2000,Industrials,43.66,35.0,mixed_sideways,25.0,bearish_proxy,65.98,47.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
913,GENB,GENERATE BIOMEDICINES INC,NASDAQ+RUSSELL2000,Health Care,43.53,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,68.91,49.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
914,CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,NASDAQ+RUSSELL2000,Health Care,43.48,35.0,mixed_sideways,25.0,bearish_proxy,64.99,48.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
915,ANDE,ANDERSONS INC,NASDAQ+RUSSELL2000,Consumer Staples,43.36,35.0,mixed_sideways,49.8,bullish_below_zero_proxy,45.83,44.42,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
916,FNLC,FIRST BANCORP INC,NASDAQ+RUSSELL2000,Financials,43.35,35.0,mixed_sideways,25.0,bearish_proxy,65.03,47.26,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
917,HCSG,HEALTHCARE SERVICES GROUP INC,NASDAQ+RUSSELL2000,Industrials,43.34,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,68.79,48.01,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
918,BLND,BLEND LABS INC CLASS A,RUSSELL2000,Information Technology,43.31,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,37.03,41.66,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
