early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,NASDAQ+RUSSELL2000,Communication,80.59,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1162,CDNL,CARDINAL INFRASTRUCTURE GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,41.47,35.0,mixed_sideways,25.0,bearish_proxy,59.34,46.12,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1163,PEB,PEBBLEBROOK HOTEL TRUST REIT,RUSSELL2000,Real Estate,41.45,35.0,mixed_sideways,25.0,bearish_proxy,59.29,46.11,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1164,BWFG,BANKWELL FINANCIAL GROUP INC,NASDAQ+RUSSELL2000,Financials,41.39,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,62.89,46.83,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1165,FUNC,FIRST UNITED CORP,RUSSELL2000,Financials,41.39,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,62.89,46.83,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1166,TTAM,TITAN AMERICA SA,RUSSELL2000,Materials,41.36,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,62.81,46.81,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1167,CENTA,CENTRAL GARDEN AND PET CLASS A,NASDAQ+RUSSELL2000,Consumer Staples,41.33,35.0,mixed_sideways,25.0,bearish_proxy,58.45,46.94,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1168,CNOB,CONNECTONE BANCORP INC,NASDAQ+RUSSELL2000,Financials,41.29,35.0,mixed_sideways,25.0,bearish_proxy,58.8,46.01,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1169,GPOR,GULFPORT ENERGY CORP,RUSSELL2000,Energy,41.25,15.0,bearish_transition,49.8,bullish_below_zero_proxy,58.08,45.87,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1170,PWP,PERELLA WEINBERG PARTNERS CLASS A,NASDAQ+RUSSELL2000,Financials,41.24,15.0,bearish_transition,49.8,bullish_below_zero_proxy,58.03,45.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1171,GIC,GLOBAL INDUSTRIAL,RUSSELL2000,Industrials,41.24,35.0,mixed_sideways,25.0,bearish_proxy,58.65,45.98,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1172,INN,SUMMIT HOTEL PROPERTIES REIT INC,RUSSELL2000,Real Estate,41.2,35.0,mixed_sideways,25.0,bearish_proxy,58.53,45.96,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1173,CIA,CITIZENS INC CLASS A,RUSSELL2000,Financials,41.19,35.0,mixed_sideways,25.0,bearish_proxy,58.5,45.95,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1174,MMS,MAXIMUS INC,RUSSELL2000,Industrials,41.18,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,41.2,42.49,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1175,AROC,ARCHROCK INC,RUSSELL2000,Energy,41.12,35.0,mixed_sideways,25.0,bearish_proxy,58.29,45.91,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1176,APC,ARKO PETROLEUM CORP CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,41.11,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,40.96,42.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1177,PBFS,PIONEER BANCORP INC,NASDAQ+RUSSELL2000,Financials,40.91,35.0,mixed_sideways,25.0,bearish_proxy,57.66,45.78,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1178,BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,RUSSELL2000,Utilities,40.83,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,39.66,43.18,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1179,GFF,GRIFFON CORP,RUSSELL2000,Industrials,40.83,35.0,mixed_sideways,25.0,bearish_proxy,57.4,45.73,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1180,HWBK,HAWTHORN BANCSHARES INC,NASDAQ+RUSSELL2000,Financials,40.78,35.0,mixed_sideways,25.0,bearish_proxy,57.24,45.7,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1181,BLKB,BLACKBAUD INC,NASDAQ+RUSSELL2000,Information Technology,40.77,15.0,bearish_transition,49.8,bullish_below_zero_proxy,56.61,45.57,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1182,MSBI,MIDLAND STATES BANCORP INC,NASDAQ+RUSSELL2000,Financials,40.77,35.0,mixed_sideways,25.0,bearish_proxy,57.22,45.69,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1183,WYFI,WHITEFIBER INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,40.76,35.0,mixed_sideways,25.0,bearish_proxy,57.2,45.69,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1184,VABK,VIRGINIA NATIONAL BANKSHARES CORP,NASDAQ+RUSSELL2000,Financials,40.73,35.0,mixed_sideways,25.0,bearish_proxy,57.1,45.67,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1185,MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,RUSSELL2000,Communication,40.72,35.0,mixed_sideways,25.0,bearish_proxy,57.08,45.67,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1186,LZB,LA-Z-BOY INC,RUSSELL2000,Consumer Discretionary,40.67,35.0,mixed_sideways,25.0,bearish_proxy,56.9,45.63,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1187,CNO,CNO FINANCIAL GROUP INC,RUSSELL2000,Financials,40.66,72.0,confirmed_bullish_trend,22.75,bearish_proxy,66.92,47.63,13.85,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 3.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1188,RCKY,ROCKY BRANDS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,40.64,35.0,mixed_sideways,25.0,bearish_proxy,56.84,45.62,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1189,GRBK,GREEN BRICK PARTNERS INC,RUSSELL2000,Consumer Discretionary,40.64,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,60.62,46.37,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1190,NEWT,NEWTEKONE INC,NASDAQ+RUSSELL2000,Financials,40.58,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,60.44,46.34,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1191,SGHT,SIGHT SCIENCES INC,NASDAQ+RUSSELL2000,Health Care,40.57,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,59.95,47.24,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1192,VSXY,VICTORIA S SECRET,RUSSELL2000,Consumer Discretionary,40.52,35.0,mixed_sideways,25.0,bearish_proxy,56.48,45.55,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1193,WKC,WORLD KINECT CORP,RUSSELL2000,Energy,40.52,72.0,confirmed_bullish_trend,17.75,fresh_bearish_cross_proxy,62.54,46.76,11.29,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_bearish_cross_proxy,EMA extension 2.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1194,CLPT,CLEARPOINT NEURO INC,NASDAQ+RUSSELL2000,Health Care,40.51,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,59.76,47.2,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1195,COSO,COASTALSOUTH BANCSHARES INC,RUSSELL2000,Financials,40.47,35.0,mixed_sideways,25.0,bearish_proxy,56.31,45.51,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1196,SPHR,SPHERE ENTERTAINMENT CLASS A,RUSSELL2000,Communication,40.46,35.0,mixed_sideways,25.0,bearish_proxy,56.27,45.5,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1197,MRBK,MERIDIAN CORP,NASDAQ+RUSSELL2000,Financials,40.44,35.0,mixed_sideways,25.0,bearish_proxy,56.22,45.49,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1198,MGPI,MGP INGREDIENTS INC,NASDAQ+RUSSELL2000,Consumer Staples,40.38,15.0,bearish_transition,49.8,bullish_below_zero_proxy,54.97,46.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1199,OPCH,OPTION CARE HEALTH INC,NASDAQ+RUSSELL2000,Health Care,40.38,15.0,bearish_transition,49.8,bullish_below_zero_proxy,54.97,46.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1200,DCOM,DIME COMMERCIAL BANCSHARES INC,RUSSELL2000,Financials,40.29,35.0,mixed_sideways,25.0,bearish_proxy,55.76,45.4,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1201,RICK,RCI HOSPITALITY HOLDINGS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,40.27,35.0,mixed_sideways,25.0,bearish_proxy,55.71,45.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1202,BGC,BGC GROUP INC CLASS A,NASDAQ+RUSSELL2000,Financials,40.26,35.0,mixed_sideways,25.0,bearish_proxy,55.68,45.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1203,CRCT,CRICUT INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,40.18,35.0,mixed_sideways,25.0,bearish_proxy,55.44,45.34,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1204,TH,TARGET HOSPITALITY CORP,NASDAQ+RUSSELL2000,Consumer Discretionary,40.17,35.0,mixed_sideways,25.0,bearish_proxy,55.4,45.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1205,HGV,HILTON GRAND VACATIONS INC,RUSSELL2000,Consumer Discretionary,40.17,35.0,mixed_sideways,25.0,bearish_proxy,55.39,45.33,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1206,CHMG,CHEMUNG FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,40.1,38.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,56.24,45.5,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1207,FNRN,FIRST NORTHERN COMMUNITY BANCORP,NASDAQ+RUSSELL2000,Financials,40.07,35.0,mixed_sideways,25.0,bearish_proxy,55.08,45.27,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1208,NGVT,INGEVITY CORP,RUSSELL2000,Materials,40.06,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,58.86,46.02,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1209,CIX,COMPX INTERNATIONAL INC CLASS A,RUSSELL2000,Industrials,40.04,35.0,mixed_sideways,25.0,bearish_proxy,55.02,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1210,SB,SAFE BULKERS INC,RUSSELL2000,Industrials,40.04,35.0,mixed_sideways,25.0,bearish_proxy,55.01,45.25,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1211,RGCO,RGC RESOURCES INC,NASDAQ+RUSSELL2000,Utilities,40.02,35.0,mixed_sideways,25.0,bearish_proxy,54.5,46.15,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1212,HVT,HAVERTY FURNITURE COMPANIES INC,RUSSELL2000,Consumer Discretionary,40.02,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,58.74,46.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1213,WWW,WOLVERINE WORLD WIDE INC,RUSSELL2000,Consumer Discretionary,39.98,35.0,mixed_sideways,25.0,bearish_proxy,54.83,45.22,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1214,INDV,INDIVIOR PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,39.97,35.0,mixed_sideways,25.0,bearish_proxy,54.34,46.12,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1215,LQDT,LIQUIDITY SERVICES INC,NASDAQ+RUSSELL2000,Industrials,39.94,35.0,mixed_sideways,25.0,bearish_proxy,54.7,45.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1216,LNN,LINDSAY CORP,RUSSELL2000,Industrials,39.93,35.0,mixed_sideways,25.0,bearish_proxy,54.69,45.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1217,TRN,TRINITY INDUSTRIES INC,RUSSELL2000,Industrials,39.93,35.0,mixed_sideways,25.0,bearish_proxy,54.68,45.19,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1218,ASTE,ASTEC INDUSTRIES INC,NASDAQ+RUSSELL2000,Industrials,39.91,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,58.39,45.93,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1219,APPS,DIGITAL TURBINE INC,NASDAQ+RUSSELL2000,Information Technology,39.84,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,58.2,45.89,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1220,GRC,GORMAN-RUPP,RUSSELL2000,Industrials,39.82,35.0,mixed_sideways,25.0,bearish_proxy,54.35,45.12,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1221,MCRI,MONARCH CASINO AND RESORT INC,NASDAQ+RUSSELL2000,Consumer Discretionary,39.8,35.0,mixed_sideways,25.0,bearish_proxy,54.27,45.1,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1222,SVV,SAVERS VALUE VILLAGE INC,RUSSELL2000,Consumer Discretionary,39.78,35.0,mixed_sideways,25.0,bearish_proxy,54.21,45.09,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1223,CBT,CABOT CORP,RUSSELL2000,Materials,39.76,35.0,mixed_sideways,25.0,bearish_proxy,54.17,45.08,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1224,AZZ,AZZ INC,RUSSELL2000,Industrials,39.74,35.0,mixed_sideways,25.0,bearish_proxy,54.1,45.07,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1225,KNF,KNIFE RIVER CORP,RUSSELL2000,Materials,39.71,35.0,mixed_sideways,25.0,bearish_proxy,54.0,45.05,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1226,FGBI,FIRST GUARANTY BANCSHARES INC,NASDAQ+RUSSELL2000,Financials,39.7,35.0,mixed_sideways,25.0,bearish_proxy,53.97,45.04,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1227,NUVB,NUVATION BIO INC CLASS A,RUSSELL2000,Health Care,39.69,35.0,mixed_sideways,25.0,bearish_proxy,53.49,45.95,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1228,FELE,FRANKLIN ELECTRIC INC,NASDAQ+RUSSELL2000,Industrials,39.68,35.0,mixed_sideways,25.0,bearish_proxy,53.91,45.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1229,GTN,GRAY MEDIA INC,RUSSELL2000,Communication,39.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,53.3,44.91,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
