early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1856,VOYG,VOYAGER TECHNOLOGIES INC CLASS A,RUSSELL2000,Industrials,21.74,15.0,bearish_transition,25.0,bearish_proxy,17.72,37.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1857,GSIT,GSI TECHNOLOGY INC,NASDAQ+RUSSELL2000,Information Technology,21.7,15.0,bearish_transition,25.0,bearish_proxy,17.6,37.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1858,CLFD,CLEARFIELD INC,NASDAQ+RUSSELL2000,Information Technology,21.61,15.0,bearish_transition,25.0,bearish_proxy,17.33,37.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1859,PDYN,PALLADYNE AI CORP,NASDAQ+RUSSELL2000,Industrials,21.57,18.0,bearish_transition,26.35,bearish_proxy,13.47,36.94,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1860,UNCY,UNICYCIVE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,21.56,15.0,bearish_transition,25.0,bearish_proxy,16.73,38.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1861,GLSI,GREENWICH LIFESCIENCES INC,NASDAQ+RUSSELL2000,Health Care,21.49,15.0,bearish_transition,25.0,bearish_proxy,16.51,38.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1862,DCH,DAUCH CORPORATION,RUSSELL2000,Consumer Discretionary,21.43,15.0,bearish_transition,25.0,bearish_proxy,16.79,37.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1863,SENS,SENSEONICS HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,21.35,15.0,bearish_transition,25.0,bearish_proxy,16.1,38.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1864,URG,UR ENERGY INC,RUSSELL2000,Energy,21.32,15.0,bearish_transition,25.0,bearish_proxy,16.45,37.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1865,ARRY,ARRAY TECHNOLOGIES INC,NASDAQ+RUSSELL2000,Industrials,21.3,15.0,bearish_transition,25.0,bearish_proxy,16.41,37.53,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1866,RIOT,RIOT PLATFORMS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,21.25,15.0,bearish_transition,25.0,bearish_proxy,16.25,37.5,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1867,SLDP,SOLID POWER INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,21.22,15.0,bearish_transition,25.0,bearish_proxy,16.15,37.48,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1868,AIRS,AIRSCULPT TECHNOLOGIES INC,NASDAQ+RUSSELL2000,Health Care,21.15,15.0,bearish_transition,25.0,bearish_proxy,15.5,38.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1869,METC,RAMACO RESOURCES INC CLASS A,NASDAQ+RUSSELL2000,Materials,21.1,15.0,bearish_transition,25.0,bearish_proxy,15.79,37.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1870,DUOT,DUOS TECHNOLOGIES GROUP INC,NASDAQ+RUSSELL2000,Information Technology,21.07,18.0,bearish_transition,26.35,bearish_proxy,11.96,36.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1871,AIRO,AIRO GROUP HOLDINGS INC,NASDAQ+RUSSELL2000,Industrials,21.03,15.0,bearish_transition,25.0,bearish_proxy,15.57,37.36,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1872,QUBT,QUANTUM COMPUTING INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,20.98,15.0,bearish_transition,25.0,bearish_proxy,15.43,37.34,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1873,RILY,BRC GROUP HOLDINGS INC,NASDAQ+RUSSELL2000,Financials,20.85,15.0,bearish_transition,25.0,bearish_proxy,15.05,37.26,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1874,WS,WORTHINGTON STEEL INC,RUSSELL2000,Materials,20.82,15.0,bearish_transition,25.0,bearish_proxy,14.95,37.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1875,NN,NEXTNAV INC,NASDAQ+RUSSELL2000,Information Technology,20.68,15.0,bearish_transition,25.0,bearish_proxy,14.53,37.16,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1876,VELO,VELO3D INC,NASDAQ+RUSSELL2000,Industrials,20.67,15.0,bearish_transition,25.0,bearish_proxy,14.48,37.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1877,XRX,XEROX HOLDINGS CORP,NASDAQ+RUSSELL2000,Information Technology,20.58,15.0,bearish_transition,25.0,bearish_proxy,14.23,37.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1878,ULH,UNIVERSAL LOGISTICS HOLDINGS INC,NASDAQ+RUSSELL2000,Industrials,20.57,15.0,bearish_transition,25.0,bearish_proxy,14.19,37.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1879,QBTS,D WAVE QUANTUM INC,RUSSELL2000,Information Technology,20.49,15.0,bearish_transition,25.0,bearish_proxy,13.95,37.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1880,OSS,ONE STOP SYSTEMS INC,NASDAQ+RUSSELL2000,Information Technology,20.42,15.0,bearish_transition,25.0,bearish_proxy,13.73,37.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1881,LPTH,LIGHTPATH TECHNOLOGIES INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,20.4,15.0,bearish_transition,25.0,bearish_proxy,13.66,36.98,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1882,SSTK,SHUTTERSTOCK INC,RUSSELL2000,Communication,20.34,15.0,bearish_transition,25.0,bearish_proxy,13.51,36.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1883,UEC,URANIUM ENERGY CORP,RUSSELL2000,Energy,20.32,15.0,bearish_transition,25.0,bearish_proxy,13.43,36.94,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1884,IE,IVANHOE ELECTRIC INC,RUSSELL2000,Materials,20.31,15.0,bearish_transition,25.0,bearish_proxy,13.39,36.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1885,RBBN,RIBBON COMMUNICATIONS INC,NASDAQ+RUSSELL2000,Information Technology,20.3,15.0,bearish_transition,25.0,bearish_proxy,13.36,36.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1886,HYPR,HYPERFINE INC CLASS A,NASDAQ+RUSSELL2000,Health Care,20.13,15.0,bearish_transition,25.0,bearish_proxy,12.39,37.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1887,CENX,CENTURY ALUMINUM,NASDAQ+NASDAQ500+RUSSELL2000,Materials,20.04,15.0,bearish_transition,25.0,bearish_proxy,12.59,36.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1888,PLUG,PLUG POWER INC,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,19.68,15.0,bearish_transition,25.0,bearish_proxy,11.5,36.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1889,SMR,NUSCALE POWER CORP CLASS A,RUSSELL2000,Industrials,19.65,15.0,bearish_transition,25.0,bearish_proxy,11.39,36.53,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1890,TE,T1 ENERGY INC,RUSSELL2000,Information Technology,19.63,18.0,bearish_transition,26.35,bearish_proxy,7.59,35.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1891,RUM,RUM GROUP INC CLASS A,NASDAQ+RUSSELL2000,Communication,19.55,15.0,bearish_transition,25.0,bearish_proxy,11.1,36.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1892,LUMN,LUMEN TECHNOLOGIES INC,RUSSELL2000,Communication,19.55,15.0,bearish_transition,25.0,bearish_proxy,11.1,36.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1893,NAUT,NAUTILUS BIOTECHNOLGY INC,NASDAQ+RUSSELL2000,Health Care,19.41,15.0,bearish_transition,25.0,bearish_proxy,10.23,37.3,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1894,USAR,USA RARE EARTH INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Materials,19.18,15.0,bearish_transition,25.0,bearish_proxy,9.98,36.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1895,NNE,NANO NUCLEAR ENERGY INC,NASDAQ+RUSSELL2000,Industrials,19.1,15.0,bearish_transition,25.0,bearish_proxy,9.74,36.2,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1896,VGZ,VISTA GOLD CORP,RUSSELL2000,Materials,19.01,15.0,bearish_transition,25.0,bearish_proxy,9.48,36.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1897,ACDC,PROFRAC HOLDING CLASS A CORP,NASDAQ+RUSSELL2000,Energy,18.94,15.0,bearish_transition,25.0,bearish_proxy,9.24,36.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1898,ONDS,ONDAS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,18.85,15.0,bearish_transition,25.0,bearish_proxy,8.99,36.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1899,RGTI,RIGETTI COMPUTING INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,18.7,15.0,bearish_transition,25.0,bearish_proxy,8.51,35.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1900,INSG,INSEEGO CORP,NASDAQ+RUSSELL2000,Information Technology,18.59,15.0,bearish_transition,25.0,bearish_proxy,8.19,35.89,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1901,ATOM,ATOMERA INC,NASDAQ+RUSSELL2000,Information Technology,18.53,15.0,bearish_transition,25.0,bearish_proxy,8.01,35.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1902,CHPT,CHARGEPOINT HOLDINGS INC CLASS A,RUSSELL2000,Industrials,18.52,15.0,bearish_transition,25.0,bearish_proxy,7.97,35.84,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1903,PRCT,PROCEPT BIOROBOTICS CORP,NASDAQ+RUSSELL2000,Health Care,18.51,15.0,bearish_transition,25.0,bearish_proxy,7.48,36.75,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1904,CLSK,CLEANSPARK INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,18.35,15.0,bearish_transition,25.0,bearish_proxy,7.46,35.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1905,CNXC,CONCENTRIX CORP,NASDAQ+RUSSELL2000,Industrials,18.33,15.0,bearish_transition,25.0,bearish_proxy,7.4,35.73,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1906,OPTX,SYNTEC OPTICS HOLDINGS INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,18.15,15.0,bearish_transition,25.0,bearish_proxy,6.87,35.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1907,INFQ,INFLEQTION INC,RUSSELL2000,Information Technology,17.98,15.0,bearish_transition,25.0,bearish_proxy,6.35,35.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1908,ENVX,ENOVIX CORP,NASDAQ+RUSSELL2000,Industrials,17.8,15.0,bearish_transition,25.0,bearish_proxy,5.79,35.41,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1909,QUIK,QUICKLOGIC CORP,NASDAQ+RUSSELL2000,Information Technology,17.67,15.0,bearish_transition,25.0,bearish_proxy,5.4,35.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1910,VSH,VISHAY INTERTECHNOLOGY INC,RUSSELL2000,Information Technology,17.51,15.0,bearish_transition,25.0,bearish_proxy,4.91,35.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1911,VENU,VENU HOLDING CORP,RUSSELL2000,Consumer Discretionary,17.26,15.0,bearish_transition,25.0,bearish_proxy,4.16,35.08,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1912,METCB,RAMACO RESOURCES INC CLASS B,NASDAQ+RUSSELL2000,Materials,17.23,15.0,bearish_transition,25.0,bearish_proxy,4.06,35.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1913,AP,AMPCO PITTSBURGH CORP,RUSSELL2000,Materials,17.16,15.0,bearish_transition,25.0,bearish_proxy,3.85,35.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1914,FLNC,FLUENCE ENERGY INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,17.12,18.0,bearish_transition,26.35,bearish_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1915,FLYX,FLYEXCLUSIVE INC CLASS A,RUSSELL2000,Industrials,17.12,18.0,bearish_transition,26.35,bearish_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1916,SES,SES AI CORP CLASS A,RUSSELL2000,Industrials,17.12,18.0,bearish_transition,26.35,bearish_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1917,UMAC,UNUSUAL MACHINES INC,RUSSELL2000,Information Technology,17.12,15.0,bearish_transition,25.0,bearish_proxy,3.73,35.0,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1918,INV,INNVENTURE INC,NASDAQ+RUSSELL2000,Financials,17.06,15.0,bearish_transition,25.0,bearish_proxy,3.55,34.96,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
