early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,LILA,LIBERTY LATIN AMERICA LTD CLASS A,NASDAQ+RUSSELL2000,Communication,80.59,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1549,LDI,LOANDEPOT INC CLASS A,RUSSELL2000,Financials,36.14,15.0,bearish_transition,49.8,bullish_below_zero_proxy,42.58,42.77,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1550,SG,SWEETGREEN INC CLASS A,RUSSELL2000,Consumer Discretionary,36.07,35.0,mixed_sideways,25.0,bearish_proxy,42.98,42.85,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1551,BRSP,BRIGHTSPIRE CAPITAL INC CLASS A,RUSSELL2000,Financials,36.01,15.0,bearish_transition,25.0,bearish_proxy,60.99,46.45,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1552,CVGI,COMMERCIAL VEHICLE GROUP INC,NASDAQ+RUSSELL2000,Industrials,35.9,35.0,mixed_sideways,25.0,bearish_proxy,42.47,42.74,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1553,IPI,INTREPID POTASH INC,RUSSELL2000,Materials,35.87,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.76,42.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1554,LVWR,LIVEWIRE GROUP INC,RUSSELL2000,Consumer Discretionary,35.86,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.74,42.6,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1555,TDW,TIDEWATER INC,RUSSELL2000,Energy,35.81,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.59,42.57,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1556,INBX,INHIBRX BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,35.8,15.0,bearish_transition,49.8,bullish_below_zero_proxy,41.08,43.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1557,PLPC,PREFORMED LINE PRODUCTS,NASDAQ+RUSSELL2000,Industrials,35.71,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,45.69,43.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1558,VECO,VEECO INSTRUMENTS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,35.69,35.0,mixed_sideways,25.0,bearish_proxy,41.81,42.61,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1559,THRM,GENTHERM INC,NASDAQ+RUSSELL2000,Consumer Discretionary,35.6,35.0,mixed_sideways,25.0,bearish_proxy,41.56,42.56,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1560,SBET,SHARPLINK INC,NASDAQ+RUSSELL2000,Consumer Discretionary,35.56,15.0,bearish_transition,49.8,bullish_below_zero_proxy,40.84,42.42,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1561,LRMR,LARIMAR THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,35.51,15.0,bearish_transition,25.0,bearish_proxy,59.0,47.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1562,DHT,DHT HOLDINGS INC,RUSSELL2000,Energy,35.43,15.0,bearish_transition,25.0,bearish_proxy,59.21,46.09,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1563,SWBI,SMITH WESSON BRANDS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,35.31,35.0,mixed_sideways,25.0,bearish_proxy,40.67,42.38,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1564,HFFG,HF FOODS GROUP INC,NASDAQ+RUSSELL2000,Consumer Staples,35.3,15.0,bearish_transition,25.0,bearish_proxy,58.38,46.93,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1565,OIS,OIL STATES INTERNATIONAL INC,RUSSELL2000,Energy,35.27,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.93,42.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1566,MUX,MCEWEN INC,RUSSELL2000,Materials,35.26,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.93,42.24,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1567,DAKT,DAKTRONICS INC,NASDAQ+RUSSELL2000,Information Technology,35.25,15.0,bearish_transition,25.0,bearish_proxy,58.68,45.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1568,HLIT,HARMONIC INC,NASDAQ+RUSSELL2000,Information Technology,35.18,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,44.06,43.06,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1569,WOOF,PETCO HEALTH AND WELLNESS COMPANY,NASDAQ+RUSSELL2000,Consumer Discretionary,35.06,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.3,42.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1570,RENT,RENT THE RUNWAY INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,35.05,15.0,bearish_transition,49.8,bullish_below_zero_proxy,39.29,42.11,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1571,SYNA,SYNAPTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,34.93,35.0,mixed_sideways,25.0,bearish_proxy,39.51,42.15,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1572,INVA,INNOVIVA INC,NASDAQ+RUSSELL2000,Health Care,34.84,15.0,bearish_transition,25.0,bearish_proxy,56.97,46.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1573,AMPY,AMPLIFY ENERGY CORP,RUSSELL2000,Energy,34.83,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.61,41.97,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1574,WEST,WESTROCK COFFEE,NASDAQ+RUSSELL2000,Consumer Staples,34.82,35.0,mixed_sideways,25.0,bearish_proxy,38.74,43.0,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1575,TTI,TETRA TECHNOLOGIES INC,RUSSELL2000,Energy,34.8,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,42.92,42.83,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1576,SEI,SOLARIS OILFIELD INFRASTRUCTURE IN,RUSSELL2000,Energy,34.79,35.0,mixed_sideways,25.0,bearish_proxy,39.09,42.07,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1577,BKKT,BAKKT INC CLASS A,RUSSELL2000,Financials,34.78,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,21.8,38.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1578,GLSI,GREENWICH LIFESCIENCES INC,NASDAQ+RUSSELL2000,Health Care,34.74,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.9,42.83,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1579,BDTX,BLACK DIAMOND THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,34.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.7,42.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1580,HRTX,HERON THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,34.68,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.71,42.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1581,FUBO,FUBOTV INC CLASS A,RUSSELL2000,Communication,34.65,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.06,41.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1582,CABO,CABLE ONE INC,RUSSELL2000,Communication,34.64,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.03,41.86,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1583,INTT,INTEST CORP,RUSSELL2000,Information Technology,34.64,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,42.43,42.74,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1584,FMC,FMC CORP,RUSSELL2000,Materials,34.63,15.0,bearish_transition,49.8,bullish_below_zero_proxy,38.01,41.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1585,IOVA,IOVANCE BIOTHERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,34.6,35.0,mixed_sideways,25.0,bearish_proxy,38.07,42.86,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1586,CCRN,CROSS COUNTRY HEALTHCARE INC,NASDAQ+RUSSELL2000,Health Care,34.56,72.0,confirmed_bullish_trend,22.75,bearish_proxy,48.0,44.85,13.85,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 3.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1587,GLOB,GLOBANT SA,RUSSELL2000,Information Technology,34.52,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,21.0,38.45,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1588,TMHC,TAYLOR MORRISON HOME CORP,RUSSELL2000,Consumer Discretionary,34.44,72.0,confirmed_bullish_trend,22.75,bearish_proxy,50.98,44.45,14.81,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,EMA extension 3.2 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
1589,PSIX,POWER SOLUTIONS INTERNATIONAL INC,NASDAQ+RUSSELL2000,Industrials,34.35,15.0,bearish_transition,49.8,bullish_below_zero_proxy,37.17,41.68,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1590,SOUN,SOUNDHOUND AI INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,34.32,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,20.41,38.33,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1591,USGO,US GOLDMINING INC,NASDAQ+RUSSELL2000,Materials,34.25,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.84,41.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1592,APC,ARKO PETROLEUM CORP CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,34.24,15.0,bearish_transition,25.0,bearish_proxy,55.62,45.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1593,SSP,EW SCRIPPS CLASS A,NASDAQ+RUSSELL2000,Communication,34.24,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.81,41.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1594,KODK,EASTMAN KODAK,RUSSELL2000,Information Technology,34.18,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.64,41.58,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1595,PPIH,PERMA PIPE INTERNATIONAL HOLDINGS,NASDAQ+RUSSELL2000,Industrials,34.14,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.52,41.55,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1596,TTGT,TECHTARGET INC,NASDAQ+RUSSELL2000,Communication,34.08,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.34,41.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1597,AIP,ARTERIS INC,NASDAQ+RUSSELL2000,Information Technology,34.06,35.0,mixed_sideways,20.0,fresh_bearish_cross_proxy,40.68,42.39,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: fresh_bearish_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1598,ZENA,ZENATECH INC,NASDAQ+RUSSELL2000,Information Technology,34.0,15.0,bearish_transition,49.8,bullish_below_zero_proxy,36.08,41.47,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1599,NMRA,NEUMORA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,33.96,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.52,42.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1600,TRON,TRON INC,NASDAQ+RUSSELL2000,Consumer Discretionary,33.93,15.0,bearish_transition,49.8,bullish_below_zero_proxy,35.88,41.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1601,SB,SAFE BULKERS INC,RUSSELL2000,Industrials,33.87,15.0,bearish_transition,25.0,bearish_proxy,54.49,45.15,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1602,NPWR,NET POWER INC CLASS A,RUSSELL2000,Industrials,33.84,15.0,bearish_transition,71.8,fresh_below_zero_cross_proxy,18.96,38.04,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: fresh_below_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
1603,FEIM,FREQUENCY ELECTRONICS INC,NASDAQ+RUSSELL2000,Information Technology,33.77,35.0,mixed_sideways,25.0,bearish_proxy,36.02,41.45,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1604,HOG,HARLEY DAVIDSON INC,RUSSELL2000,Consumer Discretionary,33.72,15.0,bearish_transition,25.0,bearish_proxy,54.03,45.06,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1605,CPRI,CAPRI HOLDINGS LTD,RUSSELL2000,Consumer Discretionary,33.5,15.0,bearish_transition,25.0,bearish_proxy,53.37,44.92,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1606,MTX,MINERALS TECHNOLOGIES INC,RUSSELL2000,Materials,33.38,15.0,bearish_transition,25.0,bearish_proxy,53.02,44.85,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1607,TE,T1 ENERGY INC,RUSSELL2000,Information Technology,33.36,72.0,confirmed_bullish_trend,25.0,bearish_proxy,1.14,34.48,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1608,KG,KESTREL GROUP LTD,NASDAQ+RUSSELL2000,Financials,33.31,15.0,bearish_transition,25.0,bearish_proxy,52.79,44.81,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1609,CURI,CURIOSITYSTREAM INC CLASS A,NASDAQ+RUSSELL2000,Communication,33.3,15.0,bearish_transition,49.8,bullish_below_zero_proxy,33.98,41.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
1610,WOR,WORTHINGTON ENTERPRISES INC,RUSSELL2000,Industrials,33.29,15.0,bearish_transition,25.0,bearish_proxy,52.72,44.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
1611,KFY,KORN FERRY,RUSSELL2000,Industrials,33.2,15.0,bearish_transition,25.0,bearish_proxy,52.46,44.74,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
