early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,BRBR,BELLRING BRANDS INC,RUSSELL2000,Consumer Staples,77.96,82.0,early_transition,61.8,bullish_above_signal_proxy,98.86,55.02,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
260,ESNT,ESSENT GROUP LTD,RUSSELL2000,Financials,62.24,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.77,46.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
261,ALMS,ALUMIS INC,NASDAQ+RUSSELL2000,Health Care,62.23,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,93.92,54.03,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
262,URGN,UROGEN PHARMA LTD,NASDAQ+RUSSELL2000,Health Care,62.21,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,95.31,54.31,11.02,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.3 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
263,TLS,TELOS CORPORATION CORP,NASDAQ+RUSSELL2000,Information Technology,62.12,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.42,46.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
264,MCY,MERCURY GENERAL CORP,RUSSELL2000,Financials,62.12,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.4,46.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
265,MDXG,MIMEDX GROUP INC,NASDAQ+RUSSELL2000,Health Care,62.09,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.85,47.22,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
266,RMNI,RIMINI STREET INC,NASDAQ+RUSSELL2000,Information Technology,62.09,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.32,46.31,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
267,ANIK,ANIKA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,62.07,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.8,47.21,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
268,FHTX,FOGHORN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,62.07,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,12.71,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
269,LWAY,LIFEWAY FOODS INC,NASDAQ+RUSSELL2000,Consumer Staples,62.06,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,92.52,53.75,10.25,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
270,CTKB,CYTEK BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,62.05,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.73,47.2,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
271,YELP,YELP INC,RUSSELL2000,Communication,62.05,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.2,46.29,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
272,APEI,AMERICAN PUBLIC EDUCATION INC,NASDAQ+RUSSELL2000,Consumer Discretionary,62.03,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.12,46.27,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
273,BWB,BRIDGEWATER BANCSHARES INC,NASDAQ+RUSSELL2000,Financials,62.03,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.14,46.28,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
274,FLGT,FULGENT GENETICS INC,NASDAQ+RUSSELL2000,Health Care,62.02,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.64,47.18,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
275,AX,AXOS FINANCIAL INC,RUSSELL2000,Financials,62.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.05,46.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
276,EGHT,8X8 INC,NASDAQ+RUSSELL2000,Information Technology,61.95,82.0,early_transition,49.8,bullish_below_zero_proxy,59.88,46.23,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
277,ICUI,ICU MEDICAL INC,NASDAQ+RUSSELL2000,Health Care,61.93,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.38,47.13,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
278,AMSF,AMERISAFE INC,NASDAQ+RUSSELL2000,Financials,61.92,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.8,46.21,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
279,AVTX,AVALO THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,61.91,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,92.95,53.84,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
280,ONB,OLD NATIONAL BANCORP,NASDAQ+NASDAQ500+RUSSELL2000,Financials,61.9,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.74,46.2,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
281,ORC,ORCHID ISLAND CAPITAL INC,RUSSELL2000,Financials,61.9,82.0,early_transition,61.8,bullish_above_signal_proxy,50.65,44.38,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
282,FVR,FRONTVIEW REIT INC,RUSSELL2000,Real Estate,61.86,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.62,46.17,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
283,RGNX,REGENXBIO INC,NASDAQ+RUSSELL2000,Health Care,61.8,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,12.98,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
284,LIF,LIFE360 INC,NASDAQ+RUSSELL2000,Information Technology,61.78,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.38,46.13,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
285,GSHD,GOOSEHEAD INSURANCE INC CLASS A,NASDAQ+RUSSELL2000,Financials,61.77,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,12.86,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
286,ITRI,ITRON INC,NASDAQ+RUSSELL2000,Information Technology,61.77,82.0,early_transition,61.8,bullish_above_signal_proxy,50.26,44.3,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
287,ONIT,ONITY GROUP INC,RUSSELL2000,Financials,61.77,82.0,early_transition,61.8,bullish_above_signal_proxy,50.25,44.3,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
288,VREX,VAREX IMAGING CORP,NASDAQ+RUSSELL2000,Health Care,61.71,82.0,early_transition,61.8,bullish_above_signal_proxy,49.61,45.17,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
289,BBSI,BARRETT BUSINESS SERVICES INC,NASDAQ+RUSSELL2000,Industrials,61.69,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.09,46.07,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
290,NGNE,NEUROGENE INC,NASDAQ+RUSSELL2000,Health Care,61.68,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,97.0,54.65,12.11,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
291,SPSC,SPS COMMERCE INC,NASDAQ+RUSSELL2000,Information Technology,61.63,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.91,46.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
292,STTK,SHATTUCK LABS INC,NASDAQ+RUSSELL2000,Health Care,61.63,35.0,mixed_sideways,61.8,bullish_above_signal_proxy,92.1,53.67,0.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
293,RDN,RADIAN GROUP INC,RUSSELL2000,Financials,61.63,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.92,46.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
294,PCRX,PACIRA BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,61.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.42,46.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
295,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,RUSSELL2000,Consumer Staples,61.62,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.42,46.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
296,SCL,STEPAN,RUSSELL2000,Materials,61.6,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.83,46.02,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
297,ARL,AMERICAN REALTY INVESTORS INC,RUSSELL2000,Real Estate,61.59,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,13.04,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
298,RUSHA,RUSH ENTERPRISES INC CLASS A,NASDAQ+RUSSELL2000,Industrials,61.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.7,45.99,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
299,AMTB,AMERANT BANCORP INC CLASS A,RUSSELL2000,Financials,61.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.71,45.99,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
300,DX,DYNEX CAPITAL REIT INC,RUSSELL2000,Financials,61.55,82.0,early_transition,61.8,bullish_above_signal_proxy,49.58,44.17,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
301,KIDS,ORTHOPEDIATRICS CORP,NASDAQ+RUSSELL2000,Health Care,61.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.2,46.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
302,AGIO,AGIOS PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,61.48,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,55.25,13.3,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
303,HRMY,HARMONY BIOSCIENCES HLDG INC,NASDAQ+RUSSELL2000,Health Care,61.47,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.98,46.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
304,BMI,BADGER METER INC,RUSSELL2000,Information Technology,61.46,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.4,45.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
305,DORM,DORMAN PRODUCTS INC,NASDAQ+RUSSELL2000,Consumer Discretionary,61.45,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.38,45.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
306,NCMI,NATIONAL CINEMEDIA INC,NASDAQ+RUSSELL2000,Communication,61.44,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.35,45.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
307,DSP,VIANT TECHNOLOGY INC CLASS A,NASDAQ+RUSSELL2000,Information Technology,61.42,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.29,45.91,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
308,CWST,CASELLA WASTE SYSTEMS INC CLASS A,NASDAQ+RUSSELL2000,Industrials,61.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.21,45.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
309,ARDT,ARDENT HEALTH INC,RUSSELL2000,Health Care,61.35,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.63,46.78,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
310,BETA,BETA TECHNOLOGIES INC CLASS A,RUSSELL2000,Industrials,61.34,82.0,early_transition,61.8,bullish_above_signal_proxy,48.94,44.04,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
311,TOI,ONCOLOGY INSTITUTE INC,NASDAQ+RUSSELL2000,Health Care,61.33,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.57,46.76,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
312,GRPN,GROUPON INC,NASDAQ+RUSSELL2000,Consumer Discretionary,61.3,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,54.25,13.32,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.8 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
313,CPK,CHESAPEAKE UTILITIES CORP,RUSSELL2000,Utilities,61.3,82.0,early_transition,49.8,bullish_below_zero_proxy,57.45,46.74,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
314,ZIP,ZIPRECRUITER INC CLASS A,RUSSELL2000,Communication,61.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.89,45.83,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
315,AIOT,POWERFLEET INC,NASDAQ+RUSSELL2000,Information Technology,61.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.79,45.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
316,EBC,EASTERN BANKSHARES INC,NASDAQ+RUSSELL2000,Financials,61.25,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.76,45.8,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
