early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
470,DD,DuPont,SPX,Materials,26.23,15.0,bearish_transition,25.0,bearish_proxy,31.33,40.52,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
471,VRSN,Verisign,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,26.11,15.0,bearish_transition,25.0,bearish_proxy,30.97,40.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
472,CCI,Crown Castle,SPX,Real Estate,26.0,15.0,bearish_transition,25.0,bearish_proxy,30.64,40.38,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
473,HPQ,HP Inc.,SPX,Information Technology,25.98,15.0,bearish_transition,25.0,bearish_proxy,30.57,40.36,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
474,CSGP,CoStar Group,NASDAQ+NASDAQ500+SPX,Real Estate,25.96,15.0,bearish_transition,25.0,bearish_proxy,30.52,40.35,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
475,CRWD,CrowdStrike,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,25.8,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,0.0,34.25,15.82,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 3.5 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
476,APA,APA Corporation,NASDAQ+NASDAQ500+SPX,Energy,25.76,15.0,bearish_transition,25.0,bearish_proxy,29.91,40.23,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
477,STLD,Steel Dynamics,NASDAQ+NASDAQ200+NASDAQ500+SPX,Materials,25.04,15.0,bearish_transition,25.0,bearish_proxy,27.75,39.8,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
478,BG,Bunge Global,SPX,Consumer Staples,24.98,15.0,bearish_transition,25.0,bearish_proxy,27.11,40.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
479,FANG,Diamondback Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Energy,24.74,15.0,bearish_transition,25.0,bearish_proxy,26.81,39.61,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
480,HAL,Halliburton,SPX,Energy,24.72,15.0,bearish_transition,25.0,bearish_proxy,25.18,42.79,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
481,CIEN,Ciena,SPX,Information Technology,24.65,15.0,bearish_transition,49.8,bullish_below_zero_proxy,6.19,38.99,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
482,ALB,Albemarle Corporation,SPX,Materials,24.62,15.0,bearish_transition,25.0,bearish_proxy,26.47,39.54,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
483,AVGO,Broadcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,24.6,15.0,bearish_transition,25.0,bearish_proxy,23.45,45.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
484,SLB,Schlumberger,SPX,Energy,24.52,15.0,bearish_transition,25.0,bearish_proxy,24.58,42.67,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
485,OXY,Occidental Petroleum,SPX,Energy,24.43,15.0,bearish_transition,25.0,bearish_proxy,25.88,39.43,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
486,MPWR,Monolithic Power Systems,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,24.03,15.0,bearish_transition,25.0,bearish_proxy,21.73,45.1,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
487,CTSH,Cognizant,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,23.31,15.0,bearish_transition,25.0,bearish_proxy,22.48,38.75,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
488,LYB,LyondellBasell,SPX,Materials,23.1,15.0,bearish_transition,25.0,bearish_proxy,21.86,38.62,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
489,APTV,Aptiv,SPX,Consumer Discretionary,22.83,15.0,bearish_transition,25.0,bearish_proxy,19.44,41.64,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
490,DOW,Dow Inc.,SPX,Materials,22.69,15.0,bearish_transition,25.0,bearish_proxy,20.61,38.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
491,SWKS,Skyworks Solutions,NASDAQ+NASDAQ500+SPX,Information Technology,22.3,15.0,bearish_transition,25.0,bearish_proxy,16.48,44.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
492,FSLR,First Solar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,22.25,15.0,bearish_transition,25.0,bearish_proxy,16.33,44.02,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
493,AKAM,Akamai Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,20.34,15.0,bearish_transition,25.0,bearish_proxy,13.49,36.95,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
494,COHR,Coherent Corp.,SPX,Information Technology,20.27,15.0,bearish_transition,25.0,bearish_proxy,13.28,36.91,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
495,QCOM,Qualcomm,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,20.11,15.0,bearish_transition,25.0,bearish_proxy,9.85,42.72,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
496,LITE,Lumentum,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,18.55,15.0,bearish_transition,25.0,bearish_proxy,6.49,39.05,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
497,ON,ON Semiconductor,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,17.99,15.0,bearish_transition,25.0,bearish_proxy,3.43,41.44,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
498,HONA,Honeywell Aerospace,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,17.83,35.0,mixed_sideways,22.75,bearish_proxy,50.0,44.25,20.0,2,raw market data; independent of Prism ranking order,EMA: mixed_sideways; MACD: bearish_proxy,EMA extension 9.7 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
499,ORCL,Oracle Corporation,SPX,Information Technology,17.74,15.0,bearish_transition,25.0,bearish_proxy,5.62,35.37,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
500,SMCI,Supermicro,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,15.89,15.0,bearish_transition,25.0,bearish_proxy,0.0,34.25,0.0,2,raw market data; independent of Prism ranking order,EMA: bearish_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
