universe,date,ticker,name,sector,predicted_rank,score,price,next_date,next_return
RUSSELL2000,2026-06-22,CBLL,CERIBELL INC,Health Care,1259,39.37,18.18,,
RUSSELL2000,2026-06-20,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples,1391,37.29,30.1,2026-06-22,0.004983388704318914
RUSSELL2000,2026-06-22,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples,1260,39.35,30.25,,
RUSSELL2000,2026-06-20,PJT,PJT PARTNERS INC CLASS A,Financials,1302,39.29,154.12,2026-06-22,0.00279003373994291
RUSSELL2000,2026-06-22,PJT,PJT PARTNERS INC CLASS A,Financials,1261,39.34,154.55,,
RUSSELL2000,2026-06-20,OVLY,OAK VALLEY BANCORP,Financials,664,52.71,33.32,2026-06-22,-0.00570228091236491
RUSSELL2000,2026-06-22,OVLY,OAK VALLEY BANCORP,Financials,1262,39.32,33.13,,
RUSSELL2000,2026-06-20,MNRO,MONRO INC,Consumer Discretionary,1454,35.85,15.7,2026-06-22,-0.022292993630573243
RUSSELL2000,2026-06-22,MNRO,MONRO INC,Consumer Discretionary,1263,39.3,15.35,,
RUSSELL2000,2026-06-20,WERN,WERNER ENTERPRISES INC,Industrials,1059,41.4,40.99,2026-06-22,-0.003171505245181838
RUSSELL2000,2026-06-22,WERN,WERNER ENTERPRISES INC,Industrials,1264,39.27,40.86,,
RUSSELL2000,2026-06-20,OSIS,OSI SYSTEMS INC,Information Technology,1083,40.85,221.0,2026-06-22,-0.007873303167420853
RUSSELL2000,2026-06-22,OSIS,OSI SYSTEMS INC,Information Technology,1265,39.26,219.26,,
RUSSELL2000,2026-06-20,MATW,MATTHEWS INTERNATIONAL CORP CLASS,Consumer Discretionary,1314,39.24,26.225,2026-06-22,-0.004003813155386116
RUSSELL2000,2026-06-22,MATW,MATTHEWS INTERNATIONAL CORP CLASS,Consumer Discretionary,1266,39.25,26.12,,
RUSSELL2000,2026-06-20,SKIL,SKILLSOFT CORP CLASS A,Industrials,715,51.33,7.4,2026-06-22,-0.002702702702702786
RUSSELL2000,2026-06-22,SKIL,SKILLSOFT CORP CLASS A,Industrials,1267,39.24,7.38,,
RUSSELL2000,2026-06-20,SNFCA,SECURITY NATIONAL FINANCIAL CORP C,Financials,163,63.69,9.4255,2026-06-22,0.0015383799267942866
RUSSELL2000,2026-06-22,SNFCA,SECURITY NATIONAL FINANCIAL CORP C,Financials,1268,39.21,9.44,,
RUSSELL2000,2026-06-20,NFBK,NORTHFIELD BANCORP INC,Financials,1063,41.27,14.415,2026-06-22,-0.0024280263614289144
RUSSELL2000,2026-06-22,NFBK,NORTHFIELD BANCORP INC,Financials,1269,39.2,14.38,,
RUSSELL2000,2026-06-20,PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,1138,39.98,45.615,2026-06-22,-0.003398005042201002
RUSSELL2000,2026-06-22,PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,1270,39.19,45.46,,
RUSSELL2000,2026-06-20,BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,1424,36.49,18.0455,2026-06-22,-0.0019672494527721573
RUSSELL2000,2026-06-22,BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,1271,39.18,18.01,,
RUSSELL2000,2026-06-20,CDE,COEUR MINING INC,Materials,1426,36.49,17.375,2026-06-22,0.005467625899280515
RUSSELL2000,2026-06-22,CDE,COEUR MINING INC,Materials,1272,39.17,17.47,,
RUSSELL2000,2026-06-20,ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,1043,41.94,35.2,2026-06-22,0.0181818181818183
RUSSELL2000,2026-06-22,ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,1273,39.14,35.84,,
RUSSELL2000,2026-06-20,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,1107,40.48,14.955,2026-06-22,-0.011701771982614573
RUSSELL2000,2026-06-22,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,1274,39.14,14.78,,
RUSSELL2000,2026-06-20,URBN,URBAN OUTFITTERS INC,Consumer Discretionary,293,61.38,72.65,2026-06-22,0.0013764624913970014
RUSSELL2000,2026-06-22,URBN,URBAN OUTFITTERS INC,Consumer Discretionary,1275,39.14,72.75,,
RUSSELL2000,2026-06-20,ARLO,ARLO TECHNOLOGIES INC,Information Technology,1241,39.49,13.11,2026-06-22,0.008390541571319687
RUSSELL2000,2026-06-22,ARLO,ARLO TECHNOLOGIES INC,Information Technology,1276,39.14,13.22,,
RUSSELL2000,2026-06-20,ONIT,ONITY GROUP INC,Financials,1179,39.83,34.57,2026-06-22,-0.00462829042522428
RUSSELL2000,2026-06-22,ONIT,ONITY GROUP INC,Financials,1277,39.14,34.41,,
RUSSELL2000,2026-06-20,ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,1077,40.99,7.61,2026-06-22,-0.04993429697766094
RUSSELL2000,2026-06-22,ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,1278,39.12,7.23,,
RUSSELL2000,2026-06-20,CASH,PATHWARD FINANCIAL INC,Financials,1112,40.4,82.535,2026-06-22,-0.00018174107954205265
RUSSELL2000,2026-06-22,CASH,PATHWARD FINANCIAL INC,Financials,1279,39.12,82.52,,
RUSSELL2000,2026-06-20,ENVX,ENOVIX CORP,Industrials,1394,37.25,7.17,2026-06-22,-0.01673640167364021
RUSSELL2000,2026-06-22,ENVX,ENOVIX CORP,Industrials,1280,39.11,7.05,,
RUSSELL2000,2026-06-20,ORIC,ORIC PHARMACEUTICALS INC,Health Care,1116,40.3,8.83,2026-06-22,0.011325028312570762
RUSSELL2000,2026-06-22,ORIC,ORIC PHARMACEUTICALS INC,Health Care,1281,39.09,8.93,,
RUSSELL2000,2026-06-20,RMR,RMR GROUP INC CLASS A,Real Estate,1125,40.11,20.5,2026-06-22,-0.00487804878048792
RUSSELL2000,2026-06-22,RMR,RMR GROUP INC CLASS A,Real Estate,1282,39.08,20.4,,
RUSSELL2000,2026-06-20,HLF,HERBALIFE LTD,Consumer Staples,1137,39.98,12.135,2026-06-22,-0.00041203131437983487
RUSSELL2000,2026-06-22,HLF,HERBALIFE LTD,Consumer Staples,1283,39.08,12.13,,
RUSSELL2000,2026-06-20,CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,828,48.98,45.25,2026-06-22,-0.001104972375690516
RUSSELL2000,2026-06-22,CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,1284,39.05,45.2,,
RUSSELL2000,2026-06-20,NNI,NELNET INC CLASS A,Financials,1177,39.83,129.68,2026-06-22,0.0003855644663786073
RUSSELL2000,2026-06-22,NNI,NELNET INC CLASS A,Financials,1285,39.04,129.73,,
RUSSELL2000,2026-06-20,WGO,WINNEBAGO INDUSTRIES INC,Consumer Discretionary,1187,39.83,28.545,2026-06-22,-0.0078822911192854
RUSSELL2000,2026-06-22,WGO,WINNEBAGO INDUSTRIES INC,Consumer Discretionary,1286,39.01,28.32,,
RUSSELL2000,2026-06-20,NAVI,NAVIENT CORP,Financials,1374,37.99,7.855,2026-06-22,0.0019096117122852085
RUSSELL2000,2026-06-22,NAVI,NAVIENT CORP,Financials,1287,39.0,7.87,,
RUSSELL2000,2026-06-20,USPH,US PHYSICAL THERAPY INC,Health Care,1139,39.98,62.24,2026-06-22,0.0043380462724935676
RUSSELL2000,2026-06-22,USPH,US PHYSICAL THERAPY INC,Health Care,1288,39.0,62.51,,
RUSSELL2000,2026-06-20,FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,975,44.99,8.345,2026-06-22,-0.0065907729179151
RUSSELL2000,2026-06-22,FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,1289,38.97,8.29,,
RUSSELL2000,2026-06-20,CLBK,COLUMBIA FINANCIAL INC,Financials,1145,39.87,19.79,2026-06-22,-0.00050530570995444
RUSSELL2000,2026-06-22,CLBK,COLUMBIA FINANCIAL INC,Financials,1290,38.94,19.78,,
RUSSELL2000,2026-06-20,SAFT,SAFETY INSURANCE GROUP INC,Financials,1201,39.67,70.845,2026-06-22,-0.003175947491001363
RUSSELL2000,2026-06-22,SAFT,SAFETY INSURANCE GROUP INC,Financials,1291,38.93,70.62,,
RUSSELL2000,2026-06-20,COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,469,59.45,33.36,2026-06-22,0.0026978417266187993
RUSSELL2000,2026-06-22,COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,1292,38.8,33.45,,
RUSSELL2000,2026-06-20,RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,930,45.83,8.26,2026-06-22,-0.007263922518159882
RUSSELL2000,2026-06-22,RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,1293,38.79,8.2,,
RUSSELL2000,2026-06-20,AVPT,AVEPOINT INC CLASS A,Information Technology,1011,43.46,9.865,2026-06-22,0.010643689812468438
RUSSELL2000,2026-06-22,AVPT,AVEPOINT INC CLASS A,Information Technology,1294,38.78,9.97,,
RUSSELL2000,2026-06-20,PLMR,PALOMAR HOLDINGS INC,Financials,1321,38.98,111.63,2026-06-22,-0.0004479082683865876
RUSSELL2000,2026-06-22,PLMR,PALOMAR HOLDINGS INC,Financials,1295,38.77,111.58,,
RUSSELL2000,2026-06-20,TWI,TITAN INTERNATIONAL INC,Industrials,1185,39.83,7.51,2026-06-22,0.0066577896138482195
RUSSELL2000,2026-06-22,TWI,TITAN INTERNATIONAL INC,Industrials,1296,38.75,7.56,,
RUSSELL2000,2026-06-20,DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,1160,39.83,38.07,2026-06-22,0.011557656947727812
RUSSELL2000,2026-06-22,DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,1297,38.73,38.51,,
RUSSELL2000,2026-06-20,TRAX,FIRST TRACKS BIOTHERAPEUTICS INC,Health Care,1675,32.2,17.87,2026-06-22,0.02518186905428088
RUSSELL2000,2026-06-22,TRAX,FIRST TRACKS BIOTHERAPEUTICS INC,Health Care,1298,38.72,18.32,,
RUSSELL2000,2026-06-20,NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,1420,36.64,49.035,2026-06-22,-0.006831854797593406
RUSSELL2000,2026-06-22,NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,1299,38.72,48.7,,
RUSSELL2000,2026-06-20,JAKK,JAKKS PACIFIC INC,Consumer Discretionary,1315,39.22,22.095,2026-06-22,-0.0038470242136228183
RUSSELL2000,2026-06-22,JAKK,JAKKS PACIFIC INC,Consumer Discretionary,1300,38.71,22.01,,
RUSSELL2000,2026-06-20,ACCO,ACCO BRANDS CORP,Industrials,1281,39.29,3.866,2026-06-22,-0.01189860320744962
RUSSELL2000,2026-06-22,ACCO,ACCO BRANDS CORP,Industrials,1301,38.71,3.82,,
RUSSELL2000,2026-06-20,INGN,INOGEN INC,Health Care,1234,39.58,6.46,2026-06-22,-0.004643962848297267
RUSSELL2000,2026-06-22,INGN,INOGEN INC,Health Care,1302,38.68,6.43,,
RUSSELL2000,2026-06-20,ADTN,ADTRAN HOLDINGS INC,Information Technology,1710,30.64,15.825,2026-06-22,-0.015481832543443819
RUSSELL2000,2026-06-22,ADTN,ADTRAN HOLDINGS INC,Information Technology,1303,38.59,15.58,,
RUSSELL2000,2026-06-20,ITRI,ITRON INC,Information Technology,1375,37.98,81.6,2026-06-22,0.0019607843137257053
RUSSELL2000,2026-06-22,ITRI,ITRON INC,Information Technology,1304,38.58,81.76,,
RUSSELL2000,2026-06-20,EOLS,EVOLUS INC,Health Care,1091,40.69,6.625,2026-06-22,-0.005283018867924594
RUSSELL2000,2026-06-22,EOLS,EVOLUS INC,Health Care,1305,38.57,6.59,,
RUSSELL2000,2026-06-20,RPC,RIDGEPOST CAPITAL INC CLASS A,Financials,1304,39.29,8.13,2026-06-22,-0.012300123001230179
RUSSELL2000,2026-06-22,RPC,RIDGEPOST CAPITAL INC CLASS A,Financials,1306,38.57,8.03,,
RUSSELL2000,2026-06-20,DLX,DELUXE CORP,Industrials,1429,36.49,22.22,2026-06-22,0.0013501350135014523
RUSSELL2000,2026-06-22,DLX,DELUXE CORP,Industrials,1307,38.56,22.25,,
RUSSELL2000,2026-06-20,UNIT,UNITI GROUP INC,Communication,860,48.49,11.35,2026-06-22,-0.013215859030836996
RUSSELL2000,2026-06-22,UNIT,UNITI GROUP INC,Communication,1308,38.54,11.2,,
RUSSELL2000,2026-06-20,ARQ,ARQ INC,Materials,280,61.65,2.625,2026-06-22,-0.017142857142857126
RUSSELL2000,2026-06-22,ARQ,ARQ INC,Materials,1309,38.53,2.58,,
RUSSELL2000,2026-06-20,LXEO,LEXEO THERAPEUTICS INC,Health Care,1104,40.55,5.06,2026-06-22,-0.0039525691699603405
RUSSELL2000,2026-06-22,LXEO,LEXEO THERAPEUTICS INC,Health Care,1310,38.5,5.04,,
RUSSELL2000,2026-06-20,VEL,VELOCITY FINANCIAL INC,Financials,1266,39.49,17.41,2026-06-22,-0.001723147616312537
RUSSELL2000,2026-06-22,VEL,VELOCITY FINANCIAL INC,Financials,1311,38.5,17.38,,
RUSSELL2000,2026-06-20,BMRC,BANK OF MARIN BANCORP,Financials,1346,38.4,25.91,2026-06-22,-0.001929756850636899
RUSSELL2000,2026-06-22,BMRC,BANK OF MARIN BANCORP,Financials,1312,38.48,25.86,,
RUSSELL2000,2026-06-20,EFC,ELLINGTON FINANCIAL INC,Financials,1290,39.29,13.335,2026-06-22,-0.002624671916010457
RUSSELL2000,2026-06-22,EFC,ELLINGTON FINANCIAL INC,Financials,1313,38.42,13.3,,
RUSSELL2000,2026-06-20,DEI,DOUGLAS EMMETT REIT INC,Real Estate,1216,39.62,11.795,2026-06-22,-0.006358626536667966
RUSSELL2000,2026-06-22,DEI,DOUGLAS EMMETT REIT INC,Real Estate,1314,38.41,11.72,,
RUSSELL2000,2026-06-20,CPRX,CATALYST PHARMACEUTICALS INC,Health Care,1399,37.19,31.38,2026-06-22,0.0
RUSSELL2000,2026-06-22,CPRX,CATALYST PHARMACEUTICALS INC,Health Care,1315,38.4,31.38,,
RUSSELL2000,2026-06-20,GTN,GRAY MEDIA INC,Communication,1249,39.49,3.845,2026-06-22,-0.0013003901170351995
RUSSELL2000,2026-06-22,GTN,GRAY MEDIA INC,Communication,1316,38.4,3.84,,
RUSSELL2000,2026-06-20,DOLE,DOLE PLC,Consumer Staples,1135,39.98,13.82,2026-06-22,0.003617945007235779
RUSSELL2000,2026-06-22,DOLE,DOLE PLC,Consumer Staples,1317,38.39,13.87,,
RUSSELL2000,2026-06-20,ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,1072,41.06,8.16,2026-06-22,0.025735294117646967
RUSSELL2000,2026-06-22,ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,1318,38.37,8.37,,
RUSSELL2000,2026-06-20,CALX,CALIX NETWORKS INC,Information Technology,1153,39.83,37.855,2026-06-22,-0.01017038700303785
RUSSELL2000,2026-06-22,CALX,CALIX NETWORKS INC,Information Technology,1319,38.35,37.47,,
RUSSELL2000,2026-06-20,PSIX,POWER SOLUTIONS INTERNATIONAL INC,Industrials,1485,34.62,39.56,2026-06-22,-0.011375126390293255
RUSSELL2000,2026-06-22,PSIX,POWER SOLUTIONS INTERNATIONAL INC,Industrials,1320,38.32,39.11,,
RUSSELL2000,2026-06-20,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,1164,39.83,316.515,2026-06-22,-0.0039966510275973866
RUSSELL2000,2026-06-22,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,1321,38.29,315.25,,
RUSSELL2000,2026-06-20,MZTI,MARZETTI,Consumer Staples,1412,36.79,104.75,2026-06-22,-0.00028639618138426304
RUSSELL2000,2026-06-22,MZTI,MARZETTI,Consumer Staples,1322,38.23,104.72,,
RUSSELL2000,2026-06-20,HIPO,HIPPO HOLDINGS INC,Financials,1250,39.49,25.86,2026-06-22,-0.0030935808197988246
RUSSELL2000,2026-06-22,HIPO,HIPPO HOLDINGS INC,Financials,1323,38.19,25.78,,
RUSSELL2000,2026-06-20,IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,1251,39.49,213.54,2026-06-22,-0.007586400674346794
RUSSELL2000,2026-06-22,IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,1324,38.15,211.92,,
RUSSELL2000,2026-06-20,NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,1332,38.7,69.985,2026-06-22,-0.0003572194041581156
RUSSELL2000,2026-06-22,NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,1325,38.14,69.96,,
RUSSELL2000,2026-06-20,ADMA,ADMA BIOLOGICS INC,Health Care,1338,38.58,8.63,2026-06-22,-0.006952491309385911
RUSSELL2000,2026-06-22,ADMA,ADMA BIOLOGICS INC,Health Care,1326,38.11,8.57,,
RUSSELL2000,2026-06-20,BKH,BLACK HILLS CORP,Utilities,1330,38.74,72.97,2026-06-22,-0.0006852131012744511
RUSSELL2000,2026-06-22,BKH,BLACK HILLS CORP,Utilities,1327,38.1,72.92,,
RUSSELL2000,2026-06-20,INV,INNVENTURE INC,Financials,81,65.72,6.27,2026-06-22,-0.030303030303030276
RUSSELL2000,2026-06-22,INV,INNVENTURE INC,Financials,1328,38.07,6.08,,
RUSSELL2000,2026-06-20,SNDX,SYNDAX PHARMACEUTICALS INC,Health Care,1325,38.93,19.53,2026-06-22,-0.010752688172043001
RUSSELL2000,2026-06-22,SNDX,SYNDAX PHARMACEUTICALS INC,Health Care,1329,38.07,19.32,,
RUSSELL2000,2026-06-20,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,1259,39.49,8.9,2026-06-22,-0.010112359550561778
RUSSELL2000,2026-06-22,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,1330,38.06,8.81,,
RUSSELL2000,2026-06-20,LRMR,LARIMAR THERAPEUTICS INC,Health Care,1060,41.39,3.71,2026-06-22,-0.013477088948786964
RUSSELL2000,2026-06-22,LRMR,LARIMAR THERAPEUTICS INC,Health Care,1331,38.04,3.66,,
RUSSELL2000,2026-06-20,ORA,ORMAT TECH INC,Utilities,1193,39.77,130.29,2026-06-22,-0.005679637731214826
RUSSELL2000,2026-06-22,ORA,ORMAT TECH INC,Utilities,1332,38.02,129.55,,
RUSSELL2000,2026-06-20,NKSH,NATIONAL BANKSHARES INC,Financials,1380,37.79,35.64,2026-06-22,0.002244668911335568
RUSSELL2000,2026-06-22,NKSH,NATIONAL BANKSHARES INC,Financials,1333,37.97,35.72,,
RUSSELL2000,2026-06-20,ESNT,ESSENT GROUP LTD,Financials,1431,36.49,58.76,2026-06-22,0.0028931245745404954
RUSSELL2000,2026-06-22,ESNT,ESSENT GROUP LTD,Financials,1334,37.96,58.93,,
RUSSELL2000,2026-06-20,AGNT,AGNT INC,Real Estate,1444,36.28,4.65,2026-06-22,-0.027956989247312047
RUSSELL2000,2026-06-22,AGNT,AGNT INC,Real Estate,1335,37.93,4.52,,
RUSSELL2000,2026-06-20,RSVR,RESERVOIR MEDIA INC,Communication,1323,38.97,10.105,2026-06-22,0.004453240969816807
RUSSELL2000,2026-06-22,RSVR,RESERVOIR MEDIA INC,Communication,1336,37.92,10.15,,
RUSSELL2000,2026-06-20,SEM,SELECT MEDICAL HOLDINGS CORP,Health Care,1195,39.77,16.53,2026-06-22,0.001209921355111998
RUSSELL2000,2026-06-22,SEM,SELECT MEDICAL HOLDINGS CORP,Health Care,1337,37.92,16.55,,
RUSSELL2000,2026-06-20,AI,C3 AI INC CLASS A,Information Technology,1347,38.39,10.04,2026-06-22,-0.03386454183266929
RUSSELL2000,2026-06-22,AI,C3 AI INC CLASS A,Information Technology,1338,37.87,9.7,,
RUSSELL2000,2026-06-20,TWO,TWO HARBORS INVESTMENT CORP,Financials,779,50.39,12.27,2026-06-22,-0.004074979625101838
RUSSELL2000,2026-06-22,TWO,TWO HARBORS INVESTMENT CORP,Financials,1339,37.82,12.22,,
RUSSELL2000,2026-06-20,YSS,YORK SPACE SYSTEMS INC,Industrials,141,64.09,29.33,2026-06-22,-0.012615069894306052
RUSSELL2000,2026-06-22,YSS,YORK SPACE SYSTEMS INC,Industrials,1340,37.82,28.96,,
RUSSELL2000,2026-06-20,WVE,WAVE LIFE SCIENCES LTD,Health Care,1448,36.18,6.26,2026-06-22,-0.014376996805111841
RUSSELL2000,2026-06-22,WVE,WAVE LIFE SCIENCES LTD,Health Care,1341,37.81,6.17,,
RUSSELL2000,2026-06-20,ARRY,ARRAY TECHNOLOGIES INC,Industrials,1784,28.07,8.635,2026-06-22,-0.011001737116386856
RUSSELL2000,2026-06-22,ARRY,ARRAY TECHNOLOGIES INC,Industrials,1342,37.8,8.54,,
RUSSELL2000,2026-06-20,HQY,HEALTHEQUITY INC,Health Care,1057,41.54,85.32,2026-06-22,-0.008321612751992391
RUSSELL2000,2026-06-22,HQY,HEALTHEQUITY INC,Health Care,1343,37.78,84.61,,
RUSSELL2000,2026-06-20,AIRO,AIRO GROUP HOLDINGS INC,Industrials,545,57.36,7.86,2026-06-22,-0.021628498727735312
RUSSELL2000,2026-06-22,AIRO,AIRO GROUP HOLDINGS INC,Industrials,1344,37.77,7.69,,
RUSSELL2000,2026-06-20,QUBT,QUANTUM COMPUTING INC,Information Technology,1495,33.99,11.135,2026-06-22,-0.05343511450381688
RUSSELL2000,2026-06-22,QUBT,QUANTUM COMPUTING INC,Information Technology,1345,37.77,10.54,,
RUSSELL2000,2026-06-20,STC,STEWART INFO SERVICES CORP,Financials,955,45.49,66.445,2026-06-22,-0.0039882609677174274
RUSSELL2000,2026-06-22,STC,STEWART INFO SERVICES CORP,Financials,1346,37.77,66.18,,
RUSSELL2000,2026-06-20,BKE,BUCKLE INC,Consumer Discretionary,1149,39.83,44.935,2026-06-22,-0.002559252253254707
RUSSELL2000,2026-06-22,BKE,BUCKLE INC,Consumer Discretionary,1347,37.75,44.82,,
RUSSELL2000,2026-06-20,LTC,LTC PROPERTIES REIT INC,Real Estate,1253,39.49,36.62,2026-06-22,-0.0030038230475150085
RUSSELL2000,2026-06-22,LTC,LTC PROPERTIES REIT INC,Real Estate,1348,37.72,36.51,,
RUSSELL2000,2026-06-20,LFMD,LIFEMD INC,Health Care,1049,41.72,4.515,2026-06-22,-0.04540420819490587
RUSSELL2000,2026-06-22,LFMD,LIFEMD INC,Health Care,1349,37.64,4.31,,
RUSSELL2000,2026-06-20,OCFC,OCEANFIRST FINANCIAL CORP,Financials,1200,39.68,18.155,2026-06-22,-0.003029468465987284
RUSSELL2000,2026-06-22,OCFC,OCEANFIRST FINANCIAL CORP,Financials,1350,37.64,18.1,,
RUSSELL2000,2026-06-20,VSTM,VERASTEM INC,Health Care,1459,35.71,4.23,2026-06-22,0.004728132387706863
RUSSELL2000,2026-06-22,VSTM,VERASTEM INC,Health Care,1351,37.62,4.25,,
RUSSELL2000,2026-06-20,CTO,CTO REALTY GROWTH INC,Real Estate,1214,39.62,20.4899,2026-06-22,0.0009809711125969844
RUSSELL2000,2026-06-22,CTO,CTO REALTY GROWTH INC,Real Estate,1352,37.62,20.51,,
RUSSELL2000,2026-06-20,STNE,STONECO LTD CLASS A,Financials,1073,41.06,10.69,2026-06-22,0.00467726847521055
RUSSELL2000,2026-06-22,STNE,STONECO LTD CLASS A,Financials,1353,37.61,10.74,,
RUSSELL2000,2026-06-20,CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,994,44.33,21.48,2026-06-22,-0.006052141527001842
RUSSELL2000,2026-06-22,CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,1354,37.54,21.35,,
RUSSELL2000,2026-06-20,CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,1102,40.58,35.85,2026-06-22,-0.013110181311018154
RUSSELL2000,2026-06-22,CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,1355,37.54,35.38,,
RUSSELL2000,2026-06-20,GSAT,GLOBALSTAR VOTING INC,Communication,1376,37.93,79.89,2026-06-22,-0.0010013768932282119
RUSSELL2000,2026-06-22,GSAT,GLOBALSTAR VOTING INC,Communication,1356,37.51,79.81,,
RUSSELL2000,2026-06-20,OUT,OUTFRONT MEDIA INC,Real Estate,1299,39.29,31.24,2026-06-22,0.000640204865557159
RUSSELL2000,2026-06-22,OUT,OUTFRONT MEDIA INC,Real Estate,1357,37.51,31.26,,
RUSSELL2000,2026-06-20,ESPR,ESPERION THERAPEUTICS INC,Health Care,1778,28.49,3.16,2026-06-22,0.0
RUSSELL2000,2026-06-22,ESPR,ESPERION THERAPEUTICS INC,Health Care,1358,37.48,3.16,,
RUSSELL2000,2026-06-20,ORC,ORCHID ISLAND CAPITAL INC,Financials,1181,39.83,6.655,2026-06-22,-0.005259203606311047
RUSSELL2000,2026-06-22,ORC,ORCHID ISLAND CAPITAL INC,Financials,1359,37.39,6.62,,
RUSSELL2000,2026-06-20,NRC,NRC HEALTH,Health Care,1466,35.44,19.43,2026-06-22,0.0030880082346884663
RUSSELL2000,2026-06-22,NRC,NRC HEALTH,Health Care,1360,37.32,19.49,,
RUSSELL2000,2026-06-20,EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,1458,35.72,17.09,2026-06-22,-0.0076067875950848185
RUSSELL2000,2026-06-22,EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,1361,37.31,16.96,,
RUSSELL2000,2026-06-20,AHCO,ADAPTHEALTH CORP,Health Care,1470,35.15,9.595,2026-06-22,0.006774361646690874
RUSSELL2000,2026-06-22,AHCO,ADAPTHEALTH CORP,Health Care,1362,37.25,9.66,,
RUSSELL2000,2026-06-20,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,1204,39.64,12.775,2026-06-22,0.008219178082191858
RUSSELL2000,2026-06-22,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,1363,37.25,12.88,,
RUSSELL2000,2026-06-20,REAX,REAL BROKERAGE INC,Real Estate,1469,35.22,1.7525,2026-06-22,-0.012838801711840153
RUSSELL2000,2026-06-22,REAX,REAL BROKERAGE INC,Real Estate,1364,37.22,1.73,,
RUSSELL2000,2026-06-20,FET,FORUM ENERGY TECHNOLOGIES INC,Energy,1041,41.99,50.26,2026-06-22,0.021289295662554775
RUSSELL2000,2026-06-22,FET,FORUM ENERGY TECHNOLOGIES INC,Energy,1365,37.21,51.33,,
RUSSELL2000,2026-06-20,AVO,MISSION PRODUCE INC,Consumer Staples,1423,36.49,11.3589,2026-06-22,0.0027379411738812642
RUSSELL2000,2026-06-22,AVO,MISSION PRODUCE INC,Consumer Staples,1366,37.12,11.39,,
RUSSELL2000,2026-06-20,ALEC,ALECTOR INC,Health Care,1874,17.15,1.865,2026-06-22,-0.04557640750670244
RUSSELL2000,2026-06-22,ALEC,ALECTOR INC,Health Care,1367,37.11,1.78,,
RUSSELL2000,2026-06-20,JELD,JELD WEN HOLDING INC,Industrials,774,50.39,1.655,2026-06-22,0.0030211480362536403
RUSSELL2000,2026-06-22,JELD,JELD WEN HOLDING INC,Industrials,1368,37.07,1.66,,
RUSSELL2000,2026-06-20,ITGR,INTEGER HOLDINGS CORP,Health Care,1192,39.77,89.87,2026-06-22,0.002559252253254485
RUSSELL2000,2026-06-22,ITGR,INTEGER HOLDINGS CORP,Health Care,1369,37.02,90.1,,
RUSSELL2000,2026-06-20,ASAN,ASANA INC CLASS A,Information Technology,1207,39.62,6.605,2026-06-22,0.02195306585919754
RUSSELL2000,2026-06-22,ASAN,ASANA INC CLASS A,Information Technology,1370,37.01,6.75,,
RUSSELL2000,2026-06-20,NATH,NATHANS FAMOUS INC,Consumer Discretionary,342,60.04,100.6,2026-06-22,0.002186878727634234
